date,division,admissions_observed,source
2023-03-22,Mymensingh,0,kaggle_shampabanik12
2023-03-22,Rajshahi,0,kaggle_shampabanik12
2023-03-22,Rangpur,0,kaggle_shampabanik12
2023-03-22,Sylhet,0,kaggle_shampabanik12
2023-03-23,Barishal,0,kaggle_shampabanik12
2023-03-23,Chattogram,0,kaggle_shampabanik12
2023-03-23,Dhaka,1,kaggle_shampabanik12
2023-03-23,Khulna,0,kaggle_shampabanik12
2023-03-23,Mymensingh,0,kaggle_shampabanik12
2023-03-23,Rajshahi,0,kaggle_shampabanik12
2023-03-23,Rangpur,0,kaggle_shampabanik12
2023-03-23,Sylhet,0,kaggle_shampabanik12
2023-03-24,Barishal,0,kaggle_shampabanik12
2023-03-24,Chattogram,0,kaggle_shampabanik12
2023-03-24,Dhaka,0,kaggle_shampabanik12
2023-03-24,Khulna,0,kaggle_shampabanik12
2023-03-24,Mymensingh,0,kaggle_shampabanik12
2023-03-24,Rajshahi,0,kaggle_shampabanik12
2023-03-24,Rangpur,0,kaggle_shampabanik12
2023-03-24,Sylhet,0,kaggle_shampabanik12
2023-03-25,Barishal,0,kaggle_shampabanik12
2023-03-25,Chattogram,1,kaggle_shampabanik12
2023-03-25,Dhaka,5,kaggle_shampabanik12
2023-03-25,Khulna,0,kaggle_shampabanik12
2023-03-25,Mymensingh,0,kaggle_shampabanik12
2023-03-25,Rajshahi,0,kaggle_shampabanik12
2023-03-25,Rangpur,0,kaggle_shampabanik12
2023-03-25,Sylhet,0,kaggle_shampabanik12
2023-03-26,Barishal,0,kaggle_shampabanik12
2023-03-26,Chattogram,0,kaggle_shampabanik12
2023-03-26,Dhaka,0,kaggle_shampabanik12
2023-03-26,Khulna,0,kaggle_shampabanik12
2023-03-26,Mymensingh,0,kaggle_shampabanik12
2023-03-26,Rajshahi,0,kaggle_shampabanik12
2023-03-26,Rangpur,0,kaggle_shampabanik12
2023-03-26,Sylhet,0,kaggle_shampabanik12
2023-03-27,Barishal,0,kaggle_shampabanik12
2023-03-27,Chattogram,0,kaggle_shampabanik12
2023-03-27,Dhaka,4,kaggle_shampabanik12
2023-03-27,Khulna,0,kaggle_shampabanik12
2023-03-27,Mymensingh,0,kaggle_shampabanik12
2023-03-27,Rajshahi,0,kaggle_shampabanik12
2023-03-27,Rangpur,0,kaggle_shampabanik12
2023-03-27,Sylhet,0,kaggle_shampabanik12
2023-03-28,Barishal,0,kaggle_shampabanik12
2023-03-28,Chattogram,1,kaggle_shampabanik12
2023-03-28,Dhaka,5,kaggle_shampabanik12
2023-03-28,Khulna,0,kaggle_shampabanik12
2023-03-28,Mymensingh,0,kaggle_shampabanik12
2023-03-28,Rajshahi,0,kaggle_shampabanik12
2023-03-28,Rangpur,0,kaggle_shampabanik12
2023-03-28,Sylhet,0,kaggle_shampabanik12
2023-03-29,Barishal,0,kaggle_shampabanik12
2023-03-29,Chattogram,0,kaggle_shampabanik12
2023-03-29,Dhaka,2,kaggle_shampabanik12
2023-03-29,Khulna,0,kaggle_shampabanik12
2023-03-29,Mymensingh,0,kaggle_shampabanik12
2023-03-29,Rajshahi,0,kaggle_shampabanik12
2023-03-29,Rangpur,0,kaggle_shampabanik12
2023-03-29,Sylhet,0,kaggle_shampabanik12
2023-03-30,Barishal,0,kaggle_shampabanik12
2023-03-30,Chattogram,3,kaggle_shampabanik12
2023-03-30,Dhaka,3,kaggle_shampabanik12
2023-03-30,Khulna,0,kaggle_shampabanik12
2023-03-30,Mymensingh,0,kaggle_shampabanik12
2023-03-30,Rajshahi,0,kaggle_shampabanik12
2023-03-30,Rangpur,0,kaggle_shampabanik12
2023-03-30,Sylhet,0,kaggle_shampabanik12
2023-03-31,Barishal,0,kaggle_shampabanik12
2023-03-31,Chattogram,0,kaggle_shampabanik12
2023-03-31,Dhaka,0,kaggle_shampabanik12
2023-03-31,Khulna,0,kaggle_shampabanik12
2023-03-31,Mymensingh,0,kaggle_shampabanik12
2023-03-31,Rajshahi,0,kaggle_shampabanik12
2023-03-31,Rangpur,0,kaggle_shampabanik12
2023-03-31,Sylhet,0,kaggle_shampabanik12
2023-04-01,Barishal,0,kaggle_shampabanik12
2023-04-01,Chattogram,0,kaggle_shampabanik12
2023-04-01,Dhaka,4,kaggle_shampabanik12
2023-04-01,Khulna,0,kaggle_shampabanik12
2023-04-01,Mymensingh,0,kaggle_shampabanik12
2023-04-01,Rajshahi,0,kaggle_shampabanik12
2023-04-01,Rangpur,0,kaggle_shampabanik12
2023-04-01,Sylhet,0,kaggle_shampabanik12
2023-04-02,Barishal,1,kaggle_shampabanik12
2023-04-02,Chattogram,1,kaggle_shampabanik12
2023-04-02,Dhaka,1,kaggle_shampabanik12
2023-04-02,Khulna,0,kaggle_shampabanik12
2023-04-02,Mymensingh,0,kaggle_shampabanik12
2023-04-02,Rajshahi,0,kaggle_shampabanik12
2023-04-02,Rangpur,0,kaggle_shampabanik12
2023-04-02,Sylhet,0,kaggle_shampabanik12
2023-04-03,Barishal,2,kaggle_shampabanik12
2023-04-03,Chattogram,0,kaggle_shampabanik12
2023-04-03,Dhaka,0,kaggle_shampabanik12
2023-04-03,Khulna,0,kaggle_shampabanik12
2023-04-03,Mymensingh,0,kaggle_shampabanik12
2023-04-03,Rajshahi,0,kaggle_shampabanik12
2023-04-03,Rangpur,0,kaggle_shampabanik12
2023-04-03,Sylhet,0,kaggle_shampabanik12
2023-04-04,Barishal,0,kaggle_shampabanik12
2023-04-04,Chattogram,0,kaggle_shampabanik12
2023-04-04,Dhaka,5,kaggle_shampabanik12
2023-04-04,Khulna,0,kaggle_shampabanik12
2023-04-04,Mymensingh,0,kaggle_shampabanik12
2023-04-04,Rajshahi,0,kaggle_shampabanik12
2023-04-04,Rangpur,0,kaggle_shampabanik12
2023-04-04,Sylhet,0,kaggle_shampabanik12
2023-04-05,Barishal,0,kaggle_shampabanik12
2023-04-05,Chattogram,0,kaggle_shampabanik12
2023-04-05,Dhaka,5,kaggle_shampabanik12
2023-04-05,Khulna,0,kaggle_shampabanik12
2023-04-05,Mymensingh,0,kaggle_shampabanik12
2023-04-05,Rajshahi,0,kaggle_shampabanik12
2023-04-05,Rangpur,0,kaggle_shampabanik12
2023-04-05,Sylhet,0,kaggle_shampabanik12
2023-04-06,Barishal,1,kaggle_shampabanik12
2023-04-06,Chattogram,1,kaggle_shampabanik12
2023-04-06,Dhaka,8,kaggle_shampabanik12
2023-04-06,Khulna,2,kaggle_shampabanik12
2023-04-06,Mymensingh,0,kaggle_shampabanik12
2023-04-06,Rajshahi,0,kaggle_shampabanik12
2023-04-06,Rangpur,0,kaggle_shampabanik12
2023-04-06,Sylhet,0,kaggle_shampabanik12
2023-04-07,Barishal,0,kaggle_shampabanik12
2023-04-07,Chattogram,0,kaggle_shampabanik12
2023-04-07,Dhaka,0,kaggle_shampabanik12
2023-04-07,Khulna,0,kaggle_shampabanik12
2023-04-07,Mymensingh,0,kaggle_shampabanik12
2023-04-07,Rajshahi,0,kaggle_shampabanik12
2023-04-07,Rangpur,0,kaggle_shampabanik12
2023-04-07,Sylhet,0,kaggle_shampabanik12
2023-04-08,Barishal,0,kaggle_shampabanik12
2023-04-08,Chattogram,0,kaggle_shampabanik12
2023-04-08,Dhaka,1,kaggle_shampabanik12
2023-04-08,Khulna,0,kaggle_shampabanik12
2023-04-08,Mymensingh,0,kaggle_shampabanik12
2023-04-08,Rajshahi,0,kaggle_shampabanik12
2023-04-08,Rangpur,0,kaggle_shampabanik12
2023-04-08,Sylhet,0,kaggle_shampabanik12
2023-04-09,Barishal,0,kaggle_shampabanik12
2023-04-09,Chattogram,0,kaggle_shampabanik12
2023-04-09,Dhaka,4,kaggle_shampabanik12
2023-04-09,Khulna,0,kaggle_shampabanik12
2023-04-09,Mymensingh,0,kaggle_shampabanik12
2023-04-09,Rajshahi,0,kaggle_shampabanik12
2023-04-09,Rangpur,0,kaggle_shampabanik12
2023-04-09,Sylhet,0,kaggle_shampabanik12
2023-04-10,Barishal,0,kaggle_shampabanik12
2023-04-10,Chattogram,1,kaggle_shampabanik12
2023-04-10,Dhaka,7,kaggle_shampabanik12
2023-04-10,Khulna,1,kaggle_shampabanik12
2023-04-10,Mymensingh,0,kaggle_shampabanik12
2023-04-10,Rajshahi,0,kaggle_shampabanik12
2023-04-10,Rangpur,0,kaggle_shampabanik12
2023-04-10,Sylhet,0,kaggle_shampabanik12
2023-04-11,Barishal,0,kaggle_shampabanik12
2023-04-11,Chattogram,1,kaggle_shampabanik12
2023-04-11,Dhaka,5,kaggle_shampabanik12
2023-04-11,Khulna,0,kaggle_shampabanik12
2023-04-11,Mymensingh,0,kaggle_shampabanik12
2023-04-11,Rajshahi,0,kaggle_shampabanik12
2023-04-11,Rangpur,0,kaggle_shampabanik12
2023-04-11,Sylhet,0,kaggle_shampabanik12
2023-04-12,Barishal,0,kaggle_shampabanik12
2023-04-12,Chattogram,2,kaggle_shampabanik12
2023-04-12,Dhaka,2,kaggle_shampabanik12
2023-04-12,Khulna,0,kaggle_shampabanik12
2023-04-12,Mymensingh,0,kaggle_shampabanik12
2023-04-12,Rajshahi,0,kaggle_shampabanik12
2023-04-12,Rangpur,0,kaggle_shampabanik12
2023-04-12,Sylhet,0,kaggle_shampabanik12
2023-04-13,Barishal,0,kaggle_shampabanik12
2023-04-13,Chattogram,0,kaggle_shampabanik12
2023-04-13,Dhaka,3,kaggle_shampabanik12
2023-04-13,Khulna,0,kaggle_shampabanik12
2023-04-13,Mymensingh,0,kaggle_shampabanik12
2023-04-13,Rajshahi,0,kaggle_shampabanik12
2023-04-13,Rangpur,0,kaggle_shampabanik12
2023-04-13,Sylhet,0,kaggle_shampabanik12
2023-04-14,Barishal,0,kaggle_shampabanik12
2023-04-14,Chattogram,0,kaggle_shampabanik12
2023-04-14,Dhaka,0,kaggle_shampabanik12
2023-04-14,Khulna,0,kaggle_shampabanik12
2023-04-14,Mymensingh,0,kaggle_shampabanik12
2023-04-14,Rajshahi,0,kaggle_shampabanik12
2023-04-14,Rangpur,0,kaggle_shampabanik12
2023-04-14,Sylhet,0,kaggle_shampabanik12
2023-04-15,Barishal,0,kaggle_shampabanik12
2023-04-15,Chattogram,0,kaggle_shampabanik12
2023-04-15,Dhaka,0,kaggle_shampabanik12
2023-04-15,Khulna,0,kaggle_shampabanik12
2023-04-15,Mymensingh,0,kaggle_shampabanik12
2023-04-15,Rajshahi,0,kaggle_shampabanik12
2023-04-15,Rangpur,0,kaggle_shampabanik12
2023-04-15,Sylhet,0,kaggle_shampabanik12
2023-04-16,Barishal,2,kaggle_shampabanik12
2023-04-16,Chattogram,1,kaggle_shampabanik12
2023-04-16,Dhaka,4,kaggle_shampabanik12
2023-04-16,Khulna,0,kaggle_shampabanik12
2023-04-16,Mymensingh,0,kaggle_shampabanik12
2023-04-16,Rajshahi,0,kaggle_shampabanik12
2023-04-16,Rangpur,0,kaggle_shampabanik12
2023-04-16,Sylhet,0,kaggle_shampabanik12
2023-04-17,Barishal,0,kaggle_shampabanik12
2023-04-17,Chattogram,1,kaggle_shampabanik12
2023-04-17,Dhaka,2,kaggle_shampabanik12
2023-04-17,Khulna,0,kaggle_shampabanik12
2023-04-17,Mymensingh,1,kaggle_shampabanik12
2023-04-17,Rajshahi,0,kaggle_shampabanik12
2023-04-17,Rangpur,0,kaggle_shampabanik12
2023-04-17,Sylhet,0,kaggle_shampabanik12
2023-04-18,Barishal,0,kaggle_shampabanik12
2023-04-18,Chattogram,6,kaggle_shampabanik12
2023-04-18,Dhaka,1,kaggle_shampabanik12
2023-04-18,Khulna,0,kaggle_shampabanik12
2023-04-18,Mymensingh,0,kaggle_shampabanik12
2023-04-18,Rajshahi,0,kaggle_shampabanik12
2023-04-18,Rangpur,0,kaggle_shampabanik12
2023-04-18,Sylhet,0,kaggle_shampabanik12
2023-04-19,Barishal,0,kaggle_shampabanik12
2023-04-19,Chattogram,0,kaggle_shampabanik12
2023-04-19,Dhaka,0,kaggle_shampabanik12
2023-04-19,Khulna,0,kaggle_shampabanik12
2023-04-19,Mymensingh,0,kaggle_shampabanik12
2023-04-19,Rajshahi,0,kaggle_shampabanik12
2023-04-19,Rangpur,0,kaggle_shampabanik12
2023-04-19,Sylhet,0,kaggle_shampabanik12
2023-04-20,Barishal,0,kaggle_shampabanik12
2023-04-20,Chattogram,0,kaggle_shampabanik12
2023-04-20,Dhaka,1,kaggle_shampabanik12
2023-04-20,Khulna,0,kaggle_shampabanik12
2023-04-20,Mymensingh,0,kaggle_shampabanik12
2023-04-20,Rajshahi,0,kaggle_shampabanik12
2023-04-20,Rangpur,0,kaggle_shampabanik12
2023-04-20,Sylhet,0,kaggle_shampabanik12
2023-04-21,Barishal,0,kaggle_shampabanik12
2023-04-21,Chattogram,0,kaggle_shampabanik12
2023-04-21,Dhaka,0,kaggle_shampabanik12
2023-04-21,Khulna,0,kaggle_shampabanik12
2023-04-21,Mymensingh,0,kaggle_shampabanik12
2023-04-21,Rajshahi,0,kaggle_shampabanik12
2023-04-21,Rangpur,0,kaggle_shampabanik12
2023-04-21,Sylhet,0,kaggle_shampabanik12
2023-04-22,Barishal,0,kaggle_shampabanik12
2023-04-22,Chattogram,0,kaggle_shampabanik12
2023-04-22,Dhaka,0,kaggle_shampabanik12
2023-04-22,Khulna,0,kaggle_shampabanik12
2023-04-22,Mymensingh,0,kaggle_shampabanik12
2023-04-22,Rajshahi,0,kaggle_shampabanik12
2023-04-22,Rangpur,0,kaggle_shampabanik12
2023-04-22,Sylhet,0,kaggle_shampabanik12
2023-04-23,Barishal,0,kaggle_shampabanik12
2023-04-23,Chattogram,0,kaggle_shampabanik12
2023-04-23,Dhaka,0,kaggle_shampabanik12
2023-04-23,Khulna,0,kaggle_shampabanik12
2023-04-23,Mymensingh,0,kaggle_shampabanik12
2023-04-23,Rajshahi,0,kaggle_shampabanik12
2023-04-23,Rangpur,0,kaggle_shampabanik12
2023-04-23,Sylhet,0,kaggle_shampabanik12
2023-04-24,Barishal,0,kaggle_shampabanik12
2023-04-24,Chattogram,3,kaggle_shampabanik12
2023-04-24,Dhaka,6,kaggle_shampabanik12
2023-04-24,Khulna,0,kaggle_shampabanik12
2023-04-24,Mymensingh,0,kaggle_shampabanik12
2023-04-24,Rajshahi,0,kaggle_shampabanik12
2023-04-24,Rangpur,0,kaggle_shampabanik12
2023-04-24,Sylhet,0,kaggle_shampabanik12
2023-04-25,Barishal,3,kaggle_shampabanik12
2023-04-25,Chattogram,2,kaggle_shampabanik12
2023-04-25,Dhaka,5,kaggle_shampabanik12
2023-04-25,Khulna,0,kaggle_shampabanik12
2023-04-25,Mymensingh,0,kaggle_shampabanik12
2023-04-25,Rajshahi,0,kaggle_shampabanik12
2023-04-25,Rangpur,0,kaggle_shampabanik12
2023-04-25,Sylhet,0,kaggle_shampabanik12
2023-04-26,Barishal,2,kaggle_shampabanik12
2023-04-26,Chattogram,1,kaggle_shampabanik12
2023-04-26,Dhaka,5,kaggle_shampabanik12
2023-04-26,Khulna,0,kaggle_shampabanik12
2023-04-26,Mymensingh,0,kaggle_shampabanik12
2023-04-26,Rajshahi,0,kaggle_shampabanik12
2023-04-26,Rangpur,0,kaggle_shampabanik12
2023-04-26,Sylhet,0,kaggle_shampabanik12
2023-04-27,Barishal,0,kaggle_shampabanik12
2023-04-27,Chattogram,2,kaggle_shampabanik12
2023-04-27,Dhaka,11,kaggle_shampabanik12
2023-04-27,Khulna,0,kaggle_shampabanik12
2023-04-27,Mymensingh,0,kaggle_shampabanik12
2023-04-27,Rajshahi,0,kaggle_shampabanik12
2023-04-27,Rangpur,0,kaggle_shampabanik12
2023-04-27,Sylhet,0,kaggle_shampabanik12
2023-04-28,Barishal,0,kaggle_shampabanik12
2023-04-28,Chattogram,0,kaggle_shampabanik12
2023-04-28,Dhaka,0,kaggle_shampabanik12
2023-04-28,Khulna,0,kaggle_shampabanik12
2023-04-28,Mymensingh,0,kaggle_shampabanik12
2023-04-28,Rajshahi,0,kaggle_shampabanik12
2023-04-28,Rangpur,0,kaggle_shampabanik12
2023-04-28,Sylhet,0,kaggle_shampabanik12
2023-04-29,Barishal,0,kaggle_shampabanik12
2023-04-29,Chattogram,5,kaggle_shampabanik12
2023-04-29,Dhaka,10,kaggle_shampabanik12
2023-04-29,Khulna,0,kaggle_shampabanik12
2023-04-29,Mymensingh,0,kaggle_shampabanik12
2023-04-29,Rajshahi,0,kaggle_shampabanik12
2023-04-29,Rangpur,0,kaggle_shampabanik12
2023-04-29,Sylhet,0,kaggle_shampabanik12
2023-04-30,Barishal,2,kaggle_shampabanik12
2023-04-30,Chattogram,5,kaggle_shampabanik12
2023-04-30,Dhaka,4,kaggle_shampabanik12
2023-04-30,Khulna,0,kaggle_shampabanik12
2023-04-30,Mymensingh,0,kaggle_shampabanik12
2023-04-30,Rajshahi,0,kaggle_shampabanik12
2023-04-30,Rangpur,0,kaggle_shampabanik12
2023-04-30,Sylhet,0,kaggle_shampabanik12
2023-05-01,Barishal,0,kaggle_shampabanik12
2023-05-01,Chattogram,0,kaggle_shampabanik12
2023-05-01,Dhaka,21,kaggle_shampabanik12
2023-05-01,Khulna,0,kaggle_shampabanik12
2023-05-01,Mymensingh,0,kaggle_shampabanik12
2023-05-01,Rajshahi,0,kaggle_shampabanik12
2023-05-01,Rangpur,0,kaggle_shampabanik12
2023-05-01,Sylhet,3,kaggle_shampabanik12
2023-05-02,Barishal,2,kaggle_shampabanik12
2023-05-02,Chattogram,3,kaggle_shampabanik12
2023-05-02,Dhaka,20,kaggle_shampabanik12
2023-05-02,Khulna,0,kaggle_shampabanik12
2023-05-02,Mymensingh,1,kaggle_shampabanik12
2023-05-02,Rajshahi,0,kaggle_shampabanik12
2023-05-02,Rangpur,0,kaggle_shampabanik12
2023-05-02,Sylhet,1,kaggle_shampabanik12
2023-05-03,Barishal,2,kaggle_shampabanik12
2023-05-03,Chattogram,3,kaggle_shampabanik12
2023-05-03,Dhaka,9,kaggle_shampabanik12
2023-05-03,Khulna,0,kaggle_shampabanik12
2023-05-03,Mymensingh,1,kaggle_shampabanik12
2023-05-03,Rajshahi,0,kaggle_shampabanik12
2023-05-03,Rangpur,0,kaggle_shampabanik12
2023-05-03,Sylhet,0,kaggle_shampabanik12
2023-05-04,Barishal,0,kaggle_shampabanik12
2023-05-04,Chattogram,0,kaggle_shampabanik12
2023-05-04,Dhaka,8,kaggle_shampabanik12
2023-05-04,Khulna,0,kaggle_shampabanik12
2023-05-04,Mymensingh,1,kaggle_shampabanik12
2023-05-04,Rajshahi,0,kaggle_shampabanik12
2023-05-04,Rangpur,0,kaggle_shampabanik12
2023-05-04,Sylhet,0,kaggle_shampabanik12
2023-05-05,Barishal,0,kaggle_shampabanik12
2023-05-05,Chattogram,0,kaggle_shampabanik12
2023-05-05,Dhaka,4,kaggle_shampabanik12
2023-05-05,Khulna,0,kaggle_shampabanik12
2023-05-05,Mymensingh,0,kaggle_shampabanik12
2023-05-05,Rajshahi,0,kaggle_shampabanik12
2023-05-05,Rangpur,0,kaggle_shampabanik12
2023-05-05,Sylhet,0,kaggle_shampabanik12
2023-05-06,Barishal,0,kaggle_shampabanik12
2023-05-06,Chattogram,1,kaggle_shampabanik12
2023-05-06,Dhaka,13,kaggle_shampabanik12
2023-05-06,Khulna,0,kaggle_shampabanik12
2023-05-06,Mymensingh,0,kaggle_shampabanik12
2023-05-06,Rajshahi,0,kaggle_shampabanik12
2023-05-06,Rangpur,0,kaggle_shampabanik12
2023-05-06,Sylhet,0,kaggle_shampabanik12
2023-05-07,Barishal,0,kaggle_shampabanik12
2023-05-07,Chattogram,1,kaggle_shampabanik12
2023-05-07,Dhaka,8,kaggle_shampabanik12
2023-05-07,Khulna,0,kaggle_shampabanik12
2023-05-07,Mymensingh,0,kaggle_shampabanik12
2023-05-07,Rajshahi,0,kaggle_shampabanik12
2023-05-07,Rangpur,0,kaggle_shampabanik12
2023-05-07,Sylhet,0,kaggle_shampabanik12
2023-05-08,Barishal,2,kaggle_shampabanik12
2023-05-08,Chattogram,30,kaggle_shampabanik12
2023-05-08,Dhaka,0,kaggle_shampabanik12
2023-05-08,Khulna,2,kaggle_shampabanik12
2023-05-08,Mymensingh,0,kaggle_shampabanik12
2023-05-08,Rajshahi,0,kaggle_shampabanik12
2023-05-08,Rangpur,0,kaggle_shampabanik12
2023-05-08,Sylhet,0,kaggle_shampabanik12
2023-05-09,Barishal,3,kaggle_shampabanik12
2023-05-09,Chattogram,2,kaggle_shampabanik12
2023-05-09,Dhaka,15,kaggle_shampabanik12
2023-05-09,Khulna,0,kaggle_shampabanik12
2023-05-09,Mymensingh,1,kaggle_shampabanik12
2023-05-09,Rajshahi,0,kaggle_shampabanik12
2023-05-09,Rangpur,0,kaggle_shampabanik12
2023-05-09,Sylhet,0,kaggle_shampabanik12
2023-05-10,Barishal,2,kaggle_shampabanik12
2023-05-10,Chattogram,1,kaggle_shampabanik12
2023-05-10,Dhaka,24,kaggle_shampabanik12
2023-05-10,Khulna,1,kaggle_shampabanik12
2023-05-10,Mymensingh,1,kaggle_shampabanik12
2023-05-10,Rajshahi,0,kaggle_shampabanik12
2023-05-10,Rangpur,0,kaggle_shampabanik12
2023-05-10,Sylhet,0,kaggle_shampabanik12
2023-05-11,Barishal,2,kaggle_shampabanik12
2023-05-11,Chattogram,2,kaggle_shampabanik12
2023-05-11,Dhaka,14,kaggle_shampabanik12
2023-05-11,Khulna,1,kaggle_shampabanik12
2023-05-11,Mymensingh,0,kaggle_shampabanik12
2023-05-11,Rajshahi,0,kaggle_shampabanik12
2023-05-11,Rangpur,0,kaggle_shampabanik12
2023-05-11,Sylhet,0,kaggle_shampabanik12
2023-05-12,Barishal,0,kaggle_shampabanik12
2023-05-12,Chattogram,0,kaggle_shampabanik12
2023-05-12,Dhaka,5,kaggle_shampabanik12
2023-05-12,Khulna,0,kaggle_shampabanik12
2023-05-12,Mymensingh,0,kaggle_shampabanik12
2023-05-12,Rajshahi,0,kaggle_shampabanik12
2023-05-12,Rangpur,0,kaggle_shampabanik12
2023-05-12,Sylhet,0,kaggle_shampabanik12
2023-05-13,Barishal,0,kaggle_shampabanik12
2023-05-13,Chattogram,6,kaggle_shampabanik12
2023-05-13,Dhaka,23,kaggle_shampabanik12
2023-05-13,Khulna,0,kaggle_shampabanik12
2023-05-13,Mymensingh,0,kaggle_shampabanik12
2023-05-13,Rajshahi,0,kaggle_shampabanik12
2023-05-13,Rangpur,0,kaggle_shampabanik12
2023-05-13,Sylhet,0,kaggle_shampabanik12
2023-05-14,Barishal,0,kaggle_shampabanik12
2023-05-14,Chattogram,3,kaggle_shampabanik12
2023-05-14,Dhaka,14,kaggle_shampabanik12
2023-05-14,Khulna,0,kaggle_shampabanik12
2023-05-14,Mymensingh,0,kaggle_shampabanik12
2023-05-14,Rajshahi,0,kaggle_shampabanik12
2023-05-14,Rangpur,0,kaggle_shampabanik12
2023-05-14,Sylhet,0,kaggle_shampabanik12
2023-05-15,Barishal,0,kaggle_shampabanik12
2023-05-15,Chattogram,2,kaggle_shampabanik12
2023-05-15,Dhaka,16,kaggle_shampabanik12
2023-05-15,Khulna,0,kaggle_shampabanik12
2023-05-15,Mymensingh,0,kaggle_shampabanik12
2023-05-15,Rajshahi,0,kaggle_shampabanik12
2023-05-15,Rangpur,0,kaggle_shampabanik12
2023-05-15,Sylhet,0,kaggle_shampabanik12
2023-05-16,Barishal,3,kaggle_shampabanik12
2023-05-16,Chattogram,1,kaggle_shampabanik12
2023-05-16,Dhaka,26,kaggle_shampabanik12
2023-05-16,Khulna,1,kaggle_shampabanik12
2023-05-16,Mymensingh,0,kaggle_shampabanik12
2023-05-16,Rajshahi,0,kaggle_shampabanik12
2023-05-16,Rangpur,0,kaggle_shampabanik12
2023-05-16,Sylhet,0,kaggle_shampabanik12
2023-05-17,Barishal,0,kaggle_shampabanik12
2023-05-17,Chattogram,2,kaggle_shampabanik12
2023-05-17,Dhaka,35,kaggle_shampabanik12
2023-05-17,Khulna,1,kaggle_shampabanik12
2023-05-17,Mymensingh,0,kaggle_shampabanik12
2023-05-17,Rajshahi,0,kaggle_shampabanik12
2023-05-17,Rangpur,0,kaggle_shampabanik12
2023-05-17,Sylhet,0,kaggle_shampabanik12
2023-05-18,Barishal,1,kaggle_shampabanik12
2023-05-18,Chattogram,1,kaggle_shampabanik12
2023-05-18,Dhaka,25,kaggle_shampabanik12
2023-05-18,Khulna,1,kaggle_shampabanik12
2023-05-18,Mymensingh,0,kaggle_shampabanik12
2023-05-18,Rajshahi,0,kaggle_shampabanik12
2023-05-18,Rangpur,0,kaggle_shampabanik12
2023-05-18,Sylhet,0,kaggle_shampabanik12
2023-05-19,Barishal,0,kaggle_shampabanik12
2023-05-19,Chattogram,0,kaggle_shampabanik12
2023-05-19,Dhaka,3,kaggle_shampabanik12
2023-05-19,Khulna,0,kaggle_shampabanik12
2023-05-19,Mymensingh,0,kaggle_shampabanik12
2023-05-19,Rajshahi,0,kaggle_shampabanik12
2023-05-19,Rangpur,0,kaggle_shampabanik12
2023-05-19,Sylhet,0,kaggle_shampabanik12
2023-05-20,Barishal,0,kaggle_shampabanik12
2023-05-20,Chattogram,0,kaggle_shampabanik12
2023-05-20,Dhaka,51,kaggle_shampabanik12
2023-05-20,Khulna,0,kaggle_shampabanik12
2023-05-20,Mymensingh,0,kaggle_shampabanik12
2023-05-20,Rajshahi,0,kaggle_shampabanik12
2023-05-20,Rangpur,0,kaggle_shampabanik12
2023-05-20,Sylhet,0,kaggle_shampabanik12
2023-05-21,Barishal,2,kaggle_shampabanik12
2023-05-21,Chattogram,1,kaggle_shampabanik12
2023-05-21,Dhaka,17,kaggle_shampabanik12
2023-05-21,Khulna,1,kaggle_shampabanik12
2023-05-21,Mymensingh,0,kaggle_shampabanik12
2023-05-21,Rajshahi,0,kaggle_shampabanik12
2023-05-21,Rangpur,0,kaggle_shampabanik12
2023-05-21,Sylhet,0,kaggle_shampabanik12
2023-05-22,Barishal,1,kaggle_shampabanik12
2023-05-22,Chattogram,2,kaggle_shampabanik12
2023-05-22,Dhaka,36,kaggle_shampabanik12
2023-05-22,Khulna,0,kaggle_shampabanik12
2023-05-22,Mymensingh,1,kaggle_shampabanik12
2023-05-22,Rajshahi,0,kaggle_shampabanik12
2023-05-22,Rangpur,0,kaggle_shampabanik12
2023-05-22,Sylhet,0,kaggle_shampabanik12
2023-05-23,Barishal,1,kaggle_shampabanik12
2023-05-23,Chattogram,3,kaggle_shampabanik12
2023-05-23,Dhaka,41,kaggle_shampabanik12
2023-05-23,Khulna,0,kaggle_shampabanik12
2023-05-23,Mymensingh,1,kaggle_shampabanik12
2023-05-23,Rajshahi,0,kaggle_shampabanik12
2023-05-23,Rangpur,0,kaggle_shampabanik12
2023-05-23,Sylhet,0,kaggle_shampabanik12
2023-05-24,Barishal,2,kaggle_shampabanik12
2023-05-24,Chattogram,2,kaggle_shampabanik12
2023-05-24,Dhaka,30,kaggle_shampabanik12
2023-05-24,Khulna,1,kaggle_shampabanik12
2023-05-24,Mymensingh,0,kaggle_shampabanik12
2023-05-24,Rajshahi,0,kaggle_shampabanik12
2023-05-24,Rangpur,0,kaggle_shampabanik12
2023-05-24,Sylhet,0,kaggle_shampabanik12
2023-05-25,Barishal,0,kaggle_shampabanik12
2023-05-25,Chattogram,8,kaggle_shampabanik12
2023-05-25,Dhaka,42,kaggle_shampabanik12
2023-05-25,Khulna,0,kaggle_shampabanik12
2023-05-25,Mymensingh,2,kaggle_shampabanik12
2023-05-25,Rajshahi,0,kaggle_shampabanik12
2023-05-25,Rangpur,0,kaggle_shampabanik12
2023-05-25,Sylhet,0,kaggle_shampabanik12
2023-05-26,Barishal,0,kaggle_shampabanik12
2023-05-26,Chattogram,0,kaggle_shampabanik12
